Al;Ca;Fe ;K ;Mg;Na;Ag ;As ;Ba;Cd ;Co ;Cr;Cu;Mn;Ni;Pb;Rb ;Sb ;Sn ;Sr;Ti;V;Zn;NH4;Cl;NO3;SO4;TC
21.604650587739;56.6714587822842;56.4907574872544;101.084970837732;26.5135158004375;169.626176028061;0.056498935410532;1.53861821015306;1.10808978692491;0.175774055814304;0.064733595790747;1.95847680221904;3.95536166184382;1.66606538621751;1.92059390989012;9.42091477167113;0.218227135538697;1.28577543610409;2.154089414724;0.370453296148484;0.946927049155901;1.0700943325879;20.4431005927757;1660.99274345239;456.834412139175;5321.64815389566;1546.61002283584;6361.90709976859
19.1755069019442;52.4648923477405;40.2589564889619;91.4854921872;43.0411616558511;332.992579452003;0.010433304350238;1.17381189017713;0.77285874288025;0.196658475820479;0.049152974590464;0.957150651450252;3.16495622366799;1.07791161285938;1.98117127968009;7.8279184791785;0.160012381310682;0.735497058035598;2.68691140477126;0.340526766351801;0.0029498305;1.35008604967751;16.267949277289;1822.4188778357;880.296369714276;4183.05487074923;2614.93192991255;5834.39163691985
11.0300610143235;41.1005555692163;34.8209479280123;66.8075960227715;44.7278367427665;335.93652387789;0.001390541966656;0.712528629904623;0.660830287732401;0.053300048747102;0.013823954913665;0.363127426323307;1.78589111967247;0.148442322755161;0.698821659151138;7.9771050054055;0.087902799022447;0.723409754910646;0.360476081462997;0.374498592243964;0.0029498305;0.36802439970157;17.2687750626098;2211.77454189438;834.274298765118;5592.92172997472;2568.76503483372;2906.98064766391
21.4555892490938;85.3418694136072;104.246952971184;120.177479406887;69.7925277162011;480.404491078398;0.042924644721724;1.05412285474777;0.898673234970981;0.185530497518847;0.068974511158157;1.51591457555532;2.9416834333837;7.54852707147147;2.71229766788652;13.8562071783857;0.266589145311795;0.701713696422633;0.829910538498076;0.563765161291309;0.0029498305;2.24490756335637;62.186671379368;2557.58727225785;988.481970830059;4955.01123764764;3510.19033675309;3788.92739855602
27.1946634571496;37.0197488457006;88.2438014677423;166.918587365029;31.3476709604182;272.215164457219;0.03780355930451;0.72257345422707;1.40071373550609;0.357393658936879;0.067200066749324;1.58566303654502;3.22147484508644;3.09430510054031;2.2515915179528;18.9584806267748;0.454907222980732;0.722090476620321;1.43113203149357;0.406797558012276;2.14021749327437;1.66134960767676;39.9707489591928;2554.74576087353;451.037239338682;8370.05161154063;2086.06295482209;4821.26152579708
23.1586849797566;41.4385921531551;56.1033310111617;160.958418190055;14.2628443982022;108.340505279588;0.030230980797395;1.02680046850175;0.802019634131004;0.27188261084491;0.041603458193499;1.08055944797131;2.25357156764597;2.45676296330533;1.6477314674511;10.0131815867003;0.41645061651692;0.676620814005547;1.42741465061893;0.284474670372836;1.6882185714039;0.886837144906125;24.2289083781031;2802.95069375768;383.179253261392;9941.87652665707;2872.50320140114;5609.40874442696
40.0899273596462;81.6980560391616;74.1574030756611;120.32839775955;13.0172765443391;83.7001482157999;0.024251295153911;0.79115667129657;1.11417524279108;0.171732676567075;0.044658379686057;1.91893975802808;2.00408216034671;1.63187694023339;1.51268332988196;7.99619870247247;0.307772769229991;0.427282293775918;1.13454151029173;0.325021739101995;0.480670493612328;0.487121158458836;23.2329656801914;4049.95452599738;328.326874879293;15861.6097501321;4556.4857342681;3295.7909635502
34.8622380866416;120.763437894728;195.784583038545;219.086715208662;14.3293231775207;80.6207730115047;0.02782468015076;0.89095320343958;1.69837644553778;0.35420086203811;0.059843668116198;3.84187024927968;30.9601398539475;4.19860457542511;2.90921237275181;16.2476524108863;0.434328244996472;0.631914938925267;1.31809953573648;0.389476820859399;1.00452599407667;0.730845071416787;93.8847559276092;171.66763743726;1732.60958641082;8978.58067478962;2324.40213722929;9708.36957982083
50.2886512113124;52.2822969401733;143.65485614324;128.186112333915;28.0218363952234;195.712418650693;0.03094503835165;1.42490723516144;0.812680419476835;0.16524604193694;0.160897616791614;1.20464637834648;2.84528156901071;21.4537551103083;8.01636930486714;7.77928243347378;0.350671726550182;0.542747948399704;0.595846664236688;0.276019245614793;2.63372185680896;4.94808966401357;20.4450827337849;2344.81433407909;639.477731305376;5921.61276664314;1802.33969647498;2949.61628969893
15.0545472510062;43.9785413653905;74.5467160737509;48.5427117657488;55.0818808815034;403.305376811179;0.001156689212008;0.705474130993835;0.557079679486787;0.005338292496636;0.022354390293283;1.01637025298355;0.891558469580627;11.530027558997;1.36915137093184;3.63475301179637;0.074726323612963;0.153601757545512;0.166387791387504;0.432322837997206;1.04212937417364;0.78066780798834;8.72193790154518;1113.87833131066;609.897055749572;913.190551804692;1575.52001995996;1418.15104812225
18.365116784757;80.9899785124768;62.1623651072671;75.2462847814867;116.249687017254;854.494641645786;0.004240714278506;0.78229458636399;0.828242164127286;0.039900863499676;0.134176429704436;0.872341251606919;1.3032321009625;7.46119795747067;2.544872841706;12.1546410439123;0.101632760569983;0.616564234216395;0.682828558710779;0.862401305367956;0.0029498305;2.39587316058203;16.6298455462509;1370.49946990623;994.724414878357;2492.55045542566;1255.66862138631;1313.90119652629
23.534080784598;98.0741255731865;217.430879972194;76.9256485682312;39.3322621475755;206.144708968787;0.079664977154843;0.609392854159927;0.940239833716965;0.138796047158463;0.097486449656832;0.782727327981588;2.09647072165996;9.32180170646524;3.22975879086216;10.0616592397695;0.554856160463421;0.65848519590293;0.693931529154728;0.385187556741008;0.039366427145341;2.90858663381245;19.09349485305;1150.38924970744;422.191033343274;1837.45570165088;1949.94603933156;2040.63411019865
14.9984784891643;71.4700434258311;103.328287087408;60.4499474512394;71.1418304372015;498.898233946369;0.021553115790635;1.01467460411284;0.47452789309601;0.146162534524364;0.162409886844331;0.544764524899964;0.764490695005147;34.0086837883828;4.65950194260171;5.97199469428956;0.227263733184202;0.217519139973542;0.203920752837763;0.506761293509194;0.0029498305;3.13462092449344;8.37786623973966;1228.37245565695;656.901119546219;1190.1865618002;1702.04253365848;984.872790117064
13.7066105172562;42.0452200866002;33.7781447992095;33.4517208878927;64.8686316348448;496.511426629265;0.011082772018686;0.434166214549622;0.290165511722771;0.008262383;0.036524904631442;0.581146058697079;0.668635703496024;4.57551542333421;1.90653921978225;2.02687217380442;0.050316860807378;0.091645170865611;0.176869948338976;0.409167846823903;0.141088959319914;1.16561053074482;5.457042853997;799.139654165318;679.893954463846;581.434001251269;1086.82539230314;863.036516098804
9.71954526722033;46.9891233115572;61.2417336507346;47.750658828954;18.3484127452369;113.844785195548;0.051488551231161;0.395936786766478;0.733650500306359;0.079427171991738;0.029819784170127;0.584871893388561;1.2272968879063;2.16598567511208;1.58034648734674;8.26101522637554;0.266205755373051;0.177881924445309;0.252776978395776;0.176945268774324;0.0029498305;0.588298920813294;39.7758621086849;1071.2576906508;392.664502943813;971.720737479699;869.852568317251;2199.21926463173
20.4503337833661;80.8375446987691;211.356691418987;156.394405624018;24.4990065317581;139.843061096142;0.326163331839485;0.877959641381525;0.861992116665721;0.394587117717482;0.076348429069104;0.492358940161703;3.0905867881623;14.2465564965464;4.14251548669609;19.5526955974378;1.23833607729008;0.524950828304444;0.899309179736124;0.277890664229925;0.451483651956285;2.11841047388065;26.9087019934487;1379.95603397099;553.887380686715;2032.87703249931;1399.18553829879;5423.04500110126
57.1293499894033;19.5432049720507;58.68654292128;169.475188183986;8.19136160815281;59.6247233213131;0.100435105254743;1.37150587739552;1.3893427367198;0.166972208730515;0.103089499412516;0.834124411952767;1.83687950638912;1.2224297817778;4.39177452607398;15.8713804475047;0.290559263773038;1.04577611433324;1.6399964977147;0.47660741425739;0.421895679190124;2.19809242262001;19.778478549235;3299.82152377561;572.171268668794;10304.353194425;3714.18812199909;2721.17829576505
15.2173585739449;17.5116137606866;25.8407634268391;118.610568779979;11.2118900564711;90.5910088646454;0.006655882497364;1.09854224314168;0.758197465831494;0.144094055790589;0.027926630822192;0.59550944807371;1.76465970525693;0.38402938512667;1.2876748179581;7.62355992311801;0.212953634284578;0.847072936898837;2.0288819318799;0.143825408050015;0.0029498305;0.543575656864906;13.8755943386259;2458.42677131751;608.498470759956;7756.17070991727;2474.65834634096;5049.39127505929
12.6772861496818;35.3618600133509;26.7460354420404;202.031284996492;5.23093389077854;66.1281204571573;0.025135769357376;1.72155265901391;0.91379325656002;0.277843899311135;0.056259045393367;0.821088445401426;5.00118738364121;0.980544015775797;1.47065215064242;27.8852971470974;0.382625439408298;1.46067518992905;2.9112635308103;0.288181540924226;0.262976041259505;1.01482935860144;33.4803352127925;2903.27012810122;642.685688196681;9387.73814533258;2900.21179576176;8404.75881158864
14.0357481399765;22.5989988362358;77.4873823776294;276.314731864452;4.74981423428766;54.6256104419772;0.0730565570756;1.67891027400214;1.2022826024901;0.465331532164483;0.053236721008914;1.38156820758018;3.88878757454997;4.25723987438945;1.87013870200992;53.474396542469;0.783608527739423;1.28336503143277;2.01121645233773;0.217117964105636;0.653196766304674;1.27279484189911;82.9969734171169;3650.36175272573;622.15371640655;14844.7040172084;3399.11951875634;9506.40165931204
30.7430873176559;33.5933934915496;50.3789825346559;169.898028351372;4.35062249831571;21.0748117384601;0.029947480287829;0.760778036729157;0.809102899721508;0.359794077923808;0.051269068922522;0.650254100083891;2.3049964291334;1.95096749770201;1.77236192840797;12.5722629983943;0.465611403981567;0.460380372287828;1.21369851942504;0.21091197770114;0.12901259450967;1.45536722535189;36.0194777364404;3371.62437963201;284.885501025922;20206.2604814191;3452.87654140306;6430.45230834904
22.5391646898553;24.301990917618;74.3908876090285;210.270862090689;3.5727554713206;55.9228533462984;0.044543646056174;1.13504984262981;0.920263886055936;0.480523907110585;0.048067120156218;0.64399690961476;2.29086856856283;2.11332124443857;1.52817682234751;22.7592323033355;0.519822148595714;0.593372863905357;1.02159598827526;0.139021104533071;0.471573807362979;1.33668552496041;39.1117962563084;4705.47989067337;725.688284961894;18132.5639496546;7803.27206500297;7469.8258727659
31.6803182243511;73.059842508938;249.237841995236;170.19196647283;165.09829866845;114.505370755481;0.069514595674569;1.37408523520419;1.19557232406776;0.184602414670867;0.070762021620122;27.4632035518697;5.53091843092844;14.6298292114704;4.59799713601239;19.9402544607396;0.47924014551203;0.696783370593035;1.26562100747275;0.331698994416699;2.4343988989818;0.746516751330605;134.091523576784;2647.81942824626;184.964195344318;3487.95535379413;2515.08148963488;5224.21664836639
35.0262998279492;91.1019032763616;168.344276352883;126.668036021061;96.5621498279362;109.072068084058;0.049985183575195;0.942716577846808;0.689864137149022;0.214517602214065;0.0516320330989;3.05524731820135;4.54435691564731;8.78404561793499;1.53221037361925;19.7344855850423;0.33606173975791;0.381832839369908;1.16765145122986;0.384682748895311;0.634540576258389;0.634027411850955;187.38986694347;2471.82836052077;217.177493135204;6642.26710800114;3453.32432211102;3535.00382055192
38.6721854111837;177.415430567375;146.452294686734;152.548165149767;97.2410304729064;74.7262546039517;0.05152457925111;1.46530276099815;0.783881710664512;5.62084518091139;0.057516392533719;4.83795056679178;4.59773410370104;21.5527908073964;1.47558750412979;26.9859812301673;0.423449594352967;0.912932757951137;1.12199381659435;0.52030830756358;1.72018049908304;0.909098331782222;110.662236974957;1903.7463216522;319.289313207964;5012.86530619584;3003.05669012233;7328.75736446019
28.5119870939285;39.3716542618137;72.3792338751745;186.681732401653;6.92949209909482;55.9456019319429;0.052112135122676;1.42060458423786;0.811670469290179;0.343657463061647;0.062192027765704;0.977286653114195;3.71947777903379;3.59318677499717;2.43575135449423;17.2302584577773;0.618795050131128;1.0075449431956;1.10840455880467;0.288674690816754;2.6105341083954;2.52671804354278;48.1189421815152;2709.29222867678;353.94398453251;7235.84359166879;4323.91596661551;8091.4853045661
40.7422591126477;67.3025882232035;172.454423670251;335.00989739942;10.4056566911921;103.363248658627;0.136006950371176;2.37375808937766;1.39130052401916;0.608117933451975;0.069482287917431;1.60963867726782;4.67742115011706;7.62810662381792;2.28600262869548;52.1912285133637;0.958880197816215;1.46343734350841;1.43306705818124;0.408658557929516;4.92683018571191;1.83867453100344;93.2329829482906;3704.20829671942;821.005356242552;11325.7378086638;5272.02509533309;11122.7715671102
28.7523190431267;54.9337849244074;244.511335446637;292.478824321839;49.1550525622152;127.438470848815;0.20562834954274;2.78801629255194;1.14985571582818;0.790001950049671;0.139846651744863;3.54281040166759;9.19781126695571;20.4598934584211;3.54376208595538;43.0971099740331;1.04832859792784;3.40239042076103;2.33225216970997;0.290702030156892;3.19999115826017;2.15349191206955;283.96583475641;3038.66339807381;787.245795316497;10225.098203718;6388.52433844248;16647.3880351431
17.5192497879931;25.5047604945572;195.237633705574;317.943852393844;4.64313602498694;69.5160605646719;0.066761815491045;2.41078879896832;1.04908468140123;0.597106311482939;0.149235866344989;1.94708663200657;5.34325848786532;11.0968300826977;12.9435922507068;118.545435681847;0.799551772262698;1.34243290656916;5.43078693868968;0.161259036294628;2.29498109502748;2.55858448643706;64.6709429045555;3801.00909237188;752.919939827671;15751.4910734802;5129.95492805242;15144.1009582474
11.6383020524743;16.8049949414733;33.049354386843;186.776920712011;3.11612980576402;46.564122801101;0.080588608355469;1.97271576042908;0.673310618055624;0.212473271902484;0.124560119547714;1.17591621295812;1.76093161196494;1.53248136808952;1.95093195836481;11.6721851936961;0.357403638771627;0.851899030974345;7.29679590169217;0.127151396830258;0.0029498305;0.823810886063326;24.3671296527776;2888.43017313978;259.401257922224;9321.09087577849;2380.56857034729;5764.96711402733
38.2855262255505;15.380864383185;24.086137857337;134.279445163808;5.82118720341749;64.5513801754371;0.009408492626659;1.43325749069223;0.384650742685842;0.121480340078075;0.039230648886497;0.317516055395961;0.789179182364366;0.125962359527302;1.04339786479076;8.04879735952802;0.248680070876278;0.37094257857109;4.4972935569054;0.080883621139292;0.0029498305;0.288914858172051;13.3734559944449;1778.4402964546;438.320215797951;4892.87759384362;1900.01651886468;4131.46758955831
19.2156101832728;18.3547786358507;29.7892948980188;53.8879667451281;12.5520172232225;81.4806815264869;0.05248341053285;1.14660878990708;0.51771063548776;0.024046328820937;0.109994116288593;0.912430753661995;0.71075784903784;0.891096558768292;13.513222057995;4.0669908969251;0.136058034724162;0.317760780389269;0.22226608763374;0.223293050259615;0.0029498305;2.9718999703239;6.12827965405508;1219.26344553251;187.621472502837;1599.24998607899;1175.87111344382;1845.27140677354
14.7935404215196;23.1667751882247;84.0493430583625;84.3715424005449;18.337404333793;129.028422475718;0.033289320412815;0.861536889418977;0.921974134516558;0.116048150102457;0.120271437473566;0.700639151220481;0.808951585652358;1.21265199754948;7.26534280696971;5.07110332111671;0.230708414477872;0.627197734009003;0.409434680761077;0.231425008567178;1.91698417684935;3.38752004929198;8.94110253449572;1927.0844563788;417.641656975743;3107.1122712119;3142.69161575631;1862.22734282451
13.5636214176797;16.7408492448315;120.784474706231;129.688577632915;5.08610251985125;53.2378951631857;0.027931366675306;1.44643900604305;2.1832086919558;0.139540901168663;0.192444411194394;1.00065061011286;3.44515061058168;2.02450108957802;10.0084812137482;7.89256302374047;0.296877459981389;0.9310652347869;3.1526531043292;0.144095297729005;3.31459229684557;4.67325688014358;17.6371539567501;2695.99187690981;505.164991551723;8014.98553409993;2715.20925695537;6663.40491064267
15.699687984692;54.150900351203;104.646622463253;158.779546213903;8.46412923841432;58.0233090588872;0.100438715259671;1.69463145957438;2.69496354426352;0.252846972488698;0.070339019753038;1.1767198935094;6.1762750706262;4.63467871119684;2.20044632119558;26.3622319603261;0.472848770436445;1.04909012916074;2.85139125653383;0.283893112840458;1.87397416342084;1.95500156086612;79.7251531521731;2405.11499399076;561.774032323348;8284.0710076479;3038.42800099462;8013.9006246983
21.2222386074268;80.2135098096985;203.305165383985;95.6644129687374;38.7362070011743;263.094542214714;0.168219518032938;1.45151193265242;0.969516439867352;0.217057483934133;0.136533232323709;1.47447011476972;2.463040814833;7.81902464099827;3.97014327092019;19.6411366265041;0.906689581401365;0.733603445995111;0.583307379717246;0.368282635414682;0.287656004286535;3.93859750526351;20.6037425215023;1362.42702874772;579.275665450172;3166.4312202158;1797.85505297106;3612.00305088659
17.8773958789595;131.563574147816;291.43404218421;183.187415923417;28.6594875353538;156.505215357907;0.35604261753105;0.598476415424956;0.802947332266922;0.529202676483376;0.110796236574332;0.955304293305604;2.74038376364286;31.8330326150285;4.17057976844092;19.9279857402037;2.99603620104831;0.296822063047596;0.362730738645389;0.333509852348061;0.288929403149993;4.17316956239482;93.9896859678306;1693.37446936705;698.656992329615;3198.52811398193;2223.9083229582;3223.19673435059
7.10592175687385;50.0595116198272;64.2016921830333;34.2749864910591;17.1070622422137;123.158012068781;0.055177682704291;0.370595135011797;0.479686784537346;0.066036507328443;0.057951864882958;0.567288071855397;1.17120054047529;2.71466787065279;2.90999335484539;5.97972742911797;0.233429684847157;0.753331553338579;0.506838685689076;0.172160607685543;0.234028537782743;2.85360105500471;11.1089483694114;1793.29600287048;317.08693846433;3335.2645744172;2241.89999516996;4850.49911957291
8.90917668705581;60.4990215087794;19.7153406950591;69.9080805386151;140.804115088255;1119.14839997136;0.007972733212481;0.878223597754397;0.437306533425517;0.063635056434376;0.072713080646248;0.791135065554925;0.718087074464903;1.01099553528127;2.95913057640729;4.79325730405481;0.083488103685561;0.494478268185069;0.340695966576371;0.924277087546459;1.02128056979951;2.70592347292025;4.04568113008243;1295.19219912413;1358.7511622445;2233.26610680996;974.581639024665;1676.08231717292
4.85607005926888;51.1958429988475;10.961671289027;77.6889087925324;142.090271608994;1177.38834933534;0.000124962173122;0.485943840134611;0.298305258168339;0.018913231750248;0.04521519420356;0.707757081932311;0.465793232725009;0.118749366614533;2.58300494141499;2.59710148758635;0.097267971518703;0.058454632091185;0.075515072305871;0.851287682279432;0.0029498305;1.88422339314107;3.75821327481994;703.443212224754;1420.48558198488;713.723187133241;618.185773642631;1481.06340295105
10.6282397199695;24.4395458284054;19.3222901629938;51.5827975631849;20.2314320899154;160.723402911084;0.008134482126948;0.13629201772974;0.516607515323611;0.085327467862731;0.036210736711284;0.780001466139744;0.980781063984675;0.648991354902111;1.49006325276775;2.4043910862311;0.148021155391017;0.136715069252386;0.311360233937599;0.192206534983714;0.218673605994604;0.625481862185555;4.73074855194883;808.851793477643;200.051354629202;2052.24034912407;496.280974354824;3379.66304871624
24.0794790387757;88.0865135462305;196.672781143822;99.752345686765;30.6776303291958;265.486460545037;0.099738778598065;1.00492864844133;1.06094671055844;0.201193243441185;0.269333256396634;4.62444373690069;2.94433310631192;44.9513224727582;5.53355347333474;13.865083746258;0.532381770449219;1.35236337977862;0.79629045932044;0.359055419430603;9.75053160077002;4.17275060456895;42.6165318891707;1084.72519984653;543.69321222847;1933.5653919633;876.223484212373;5051.22267388748
10.8215316465128;95.1182401821231;31.0715904425284;54.6197163833092;55.2472395932145;406.716436090185;0.025652629163491;0.0042292865;0.431237637687969;0.107127465309323;0.056491854232957;0.695134782258788;0.781270220014958;3.03011159491129;1.71374023776208;5.6221436692607;0.203668075799861;1.84052146305992;0.321941287996224;0.475522415280519;0.0029498305;1.17761963977866;48.8446902907356;808.872086255464;469.657732340958;1307.28729191044;618.646757796141;3015.15046620507
45.8273510862503;141.933811091235;131.387194605164;135.276689465773;68.3170461911647;236.946453197743;0.046050619791596;0.546434575834311;1.467393223644;0.280178458087152;0.180365697743524;1.97932560470181;3.21805062239765;8.53424557196041;3.0960386782982;12.7615652859379;0.48491021684835;4.37826573477057;1.12858242099472;0.58858225269627;6.85074952022276;1.79697668587838;120.610424457832;1042.49766662884;569.98517246812;2030.29515284806;928.759280274346;8132.1077448604
12.6265384541796;39.5907164695058;168.343296566;106.34015027364;40.2392840660599;286.505787904642;0.05164956067745;0.581803066518157;0.576669326197312;0.225889384078968;0.185434762309643;0.842348519439711;1.4077425138284;12.2374538196218;4.66553143592525;10.5767439155211;0.46165935378794;0.544942058802855;0.472004373765141;0.294204528309732;0.150650348624953;3.69972788157996;60.3584158635107;1092.49721977373;599.120329604541;1979.37401252676;1278.27132533946;3955.98868292181
2.52297546679623;38.7453399476758;21.3561107744392;29.1572960418739;38.3824297397071;319.833057525676;0.013360315353154;0.0042292865;0.736065319736157;0.030129772157696;0.069503768187831;0.292366838747214;0.461514585439367;1.20102415285782;1.95711157637244;2.64461387953579;0.082546826380587;0.599642620874528;0.275107363649115;0.305823920599466;0.0029498305;2.10785641349348;5.23469014065734;617.119705645917;484.27254775407;567.376915158104;725.638850988405;3487.86297698091
18.8094094586739;47.535396084934;182.860622716954;53.7339629713407;15.9704547527383;129.923683444855;0.073274925601518;1.2029210062428;0.601995487103742;0.214191017402546;0.261975571000363;0.387454817720275;1.43665119672507;19.6591541587451;5.83203585708883;7.69594846305168;0.447865277246117;0.639868129554364;0.634729813978858;0.251633762729361;4.18892509640159;5.06571665663789;16.4947521248575;1117.86844598875;333.443819681908;2860.07599411274;1414.38849215102;2841.54513738311
18.344726673813;75.6182419776405;92.2991878201473;91.0618450675324;98.9766151626688;881.924801639478;0.024712082688399;0.78344926239428;0.555549035737513;0.233865419423146;0.295375494070771;0.290931675089936;1.24790260967151;12.2184435772683;4.88214029533616;6.57825722375472;0.467465705478953;0.830104294085383;0.371275318800672;0.612645704420151;3.61847066182697;4.21927287093023;45.9457581830204;447.379036697788;530.618073978483;330.957289705917;745.480239024884;2409.86478072066
12.9883893539194;80.0750002920899;66.4280582385201;57.1649784715791;82.9633008324048;663.378033258198;0.026976424956705;0.0042292865;0.563728970770302;0.057398829987605;0.0763818437787;0.227501659165319;0.682566977101347;4.34996962582321;1.8675498909392;4.00357377194729;0.389810672408498;0.518992762974143;0.263426293142542;0.621500240000537;0.0029498305;1.30819444296915;8.99107302807424;829.507066594549;777.00781309377;1064.08559931519;711.20568992373;1092.32927259526
14.5426768178631;64.4737885213938;192.986467899935;64.9785485490192;30.422482476559;223.221803577599;0.060152793959509;0.984933009494099;0.728630609489216;0.154249799910448;0.127175594463636;0.396012631927411;1.38093891605477;11.2936846612692;2.48171865540612;8.53487927386951;0.624076275369404;0.498584142191967;0.468051660011636;0.313927778012296;0.53148493462403;1.89964504236598;24.0678798991803;812.294911795932;312.201304598657;1260.2220572784;556.052865510438;3489.56365674264
24.1573924513062;30.688024194834;37.4231043543754;85.5941234331556;18.9646473636453;189.47288169242;0.037013022391031;0.745244503625938;0.775992568876178;0.124731149284212;0.108074088001132;0.437569636762133;1.23359294237776;3.69088385543096;3.05784893359705;7.17909903483274;0.191833967296481;0.966217246366576;3.09743871249543;0.302243008115082;1.72203528669855;1.87380522355513;13.516160509449;1340.12916169355;291.180938808895;4023.88771504876;988.208225311499;5210.22149209102
5.3177502753504;27.0663494238409;17.3449018049961;116.540612197834;18.5664635585795;165.610397732063;0.011069472224278;0.210050065574558;0.443441102959651;0.155700792665289;0.045853033326543;1.44590854776223;1.49287184400538;1.43781007338458;0.998356590888483;5.77414201137612;0.254165285147906;0.725405840244121;1.22377189439132;0.20554557416675;0.0029498305;0.374309300340895;10.9349056208399;1428.60316250782;316.945954332161;3385.46300947436;1360.57725543595;7543.51385441184
4.1210619226283;11.5359861628906;7.70591621848523;83.998876613842;4.4463616822256;50.9260590680755;0.010695227115342;0.153148958910068;0.527752234437006;0.099530220433717;0.048306521062544;0.339144217062366;0.439515922666885;0.318581675644651;1.02357696905542;4.4133045036083;0.222358961205756;0.464826457083028;0.945925033933098;0.193855573005479;0.0029498305;0.709800834433297;6.66160258509865;1475.10187244313;215.480120116896;4040.14911667975;1362.95390671031;8213.64496984798
5.10173747126103;17.2069692773988;11.9564544965278;95.5643732761122;14.3979512664075;138.452001673351;0.013229551092054;0.218565440291316;0.391063944373693;0.144669397306281;0.04930200238706;0.616500232261571;1.05467751535717;0.904042116112377;1.27202370730198;6.9374096639253;0.237560887657279;0.614309069263161;0.612104929103949;0.170438208277685;0.0029498305;1.01175708594807;14.06878346486;1585.74901200619;356.089842295681;4305.66685982156;1916.76186355456;6301.58832017748
